user_id,openness,extraversion,agreeableness,conscientiousness,neuroticism,personality_label,hashtags_combined
U0643,1,1,0,3,0,Balanced Personality,avoidsweating stopexcesssweat stayfreshallday sweatingproblems beatthesweat staydry sweatcontrol bodycaretips personalcare sweatingsolutions nomoresweat dailycaretips bodyodortips staycoolandfresh excessivesweating summercaretips skincareandhygiene freshnesstips healthyhabits sweatfreelife tamilhealthandfitness tamilinfo tamiltips nan nan nan nan nan nan nan nan
U0644,2,0,0,1,0,Adventurous and curious,personalcare skincare gym workout fashion kendoll ken nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0645,0,1,0,1,1,"Influencer Type and sociability, energy from others",leira gamechanger leiramagic intimateperfume confidence scentoffreshness indianwomen natural&safe personalcare womanaempowerwoman worldno1intimateperfume bold&beautifuleira leiraindia luxuryperfumeindia nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0646,0,0,0,0,0,Adventurous and curious,paralysis oldagehome care personalcare hospital nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0647,1,1,1,0,0,Adventurous and curious,housewifelife marriage interiordesign homeschool christianwife kitchen fascinatingwomanhood sahmlife familyhome baking homesteader nellam nellamfamily companion mom nellamhome food kitchenstories interiordecor kitchenmemories biblicalwomanhood christian familykitchen homeschoolmom personalcare cottagecore submissivewife mumlife marriagetips handmade nan
U0648,0,0,0,1,0,Balanced Personality,amazonindia amazongreatindianfestival healthcaredeals personalcare amazonoffers nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0649,1,1,0,0,0,Adventurous and curious,shaving showerroutine shavingroutine hygiene femininehygiene hairremoval femininecare personalcare hygienetips victoriasecret vsfashionshow victoriasecretfashionshow nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0650,1,0,1,0,0,Adventurous and curious,inspo softgirl itgirl femenine facts escuchamosperonojuzgamos femenineenergy classy classygirl goals couplegoals energyhealing ootd relatable relatablecontent higienepersonal personalcare amor respect motivacion aestheticgirl pinterest instagood nan nan nan nan nan nan nan nan
U0651,1,2,0,1,0,"Influencer Type and sociability, energy from others",thed2cretreat d2c luxurymarket craftsmanship indianbrands sustainableluxury india startups business nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0652,0,1,0,1,0,"Influencer Type and sociability, energy from others",startups yc founders sf siliconvalley tech latam nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0653,0,0,0,2,0,Balanced Personality,entrepreneurship business startups nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0654,0,1,0,5,3,Highly Motivated,foundersindia founders startups entrepreneurship mukeshambani ictmumbai gratitudematters legacyleadership founderstalksglobal indianbillionaires successmindset realinspiration mentormagic nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0655,0,5,0,5,4,"Influencer Type and sociability, energy from others",nikhilkamath elonmusk podcastclip entrepreneurlife techleaders businesstalks motivationdaily successmindset trendingreelsindia viralreels inspiration mindsetmatters elonmuskfans startups indiatrends nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0656,0,0,0,2,1,Balanced Personality,founders startups leadership mindset ambition growth nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0657,0,0,0,1,0,Balanced Personality,"blackfriday estafas dropshipping, startups navidades regalos, nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan"
U0658,1,1,0,1,0,Adventurous and curious,fashion techfounder founderstory blackfounder blackfounders technews tech startup startups nigerian nigeriandiaspora nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0659,0,0,0,1,0,Balanced Personality,podcast business startups nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0660,0,3,0,3,0,"Influencer Type and sociability, energy from others",innovation chinatech shenzhen plugandplay globaltalent entrepreneurship startups investment techecosystem futureoftech ai deeptech venturecapital scaleup leadership globalgrowth nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0661,0,0,0,3,0,Balanced Personality,sharktank business entrepreneurship startups investment strategy wealth nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0662,0,1,0,3,2,Emotional,startups startup startupmemes startupmeme ycombinator ycombinatormemes nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan startups startup startupmotivation startupfounder startupinspiration nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0663,0,2,0,2,0,"Influencer Type and sociability, energy from others",venturecapital privateequity startups tech innovation acquisitionstrategy nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan startup venturecapital privateequity founders investing nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0664,0,3,0,1,0,"Influencer Type and sociability, energy from others",benditahackathon teleton teletónchile etmday emprendetumente hackathon ia inteligenciaartificial generativeai techforgood impactosocial inclusion rehabilitacion saluddigital aws make lovable nocode developers chiletech startups santiago data4good comunidadtech iaconproposito nan nan nan nan nan nan
U0665,1,3,0,7,5,Highly Motivated,growth motivation discipline entrepreneur startups advice inspirational success business entrepreneurship wisdom mindsetmatters explore viral reels usa ceo billionaire millionaire bank money nan nan nan nan nan nan nan nan nan nan
U0666,0,0,0,1,0,Balanced Personality,startups college brownuniversity premed nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0667,0,0,0,3,1,Balanced Personality,entrepreneurship business startups wisdom advice mindset entrepreneurs nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0668,0,0,0,1,0,Balanced Personality,startups nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0669,0,0,0,2,0,Balanced Personality,growthstrategy startups entrepreneurship nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0670,0,0,0,3,1,Balanced Personality,entrepreneurship business startups wisdom advice mindset entrepreneurs nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0671,0,0,0,3,1,Balanced Personality,entrepreneurship business startups wisdom advice mindset entrepreneurs nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0672,0,0,0,1,0,Balanced Personality,startups ique bengaluru nalapadforreason nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0673,0,0,0,0,0,Adventurous and curious,teambassmanager nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0674,0,0,0,2,0,Balanced Personality,business startups marketing india nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0675,0,0,0,1,0,Balanced Personality,negócios startups inovação estratégia tecnologia empreendedorismo nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0676,0,0,0,1,0,Balanced Personality,stripepress stewartbrand designerbooks startups nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0677,0,0,0,1,0,Balanced Personality,entrepreneuriat business startups nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0678,0,0,0,1,0,Balanced Personality,allezusamet: allezusamet sametyilmaz obwahlkiel2025 kiel roberthabeck vielfalt grünekiel bezahlbarwohnen klimaschutz mobilität startups antidiskriminierung nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0679,0,0,0,2,0,Balanced Personality,entrepreneurship business startups nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0680,0,0,0,1,0,Balanced Personality,saving personalfinance nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0681,0,0,0,1,0,Balanced Personality,personalfinance financialliteracy nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0682,0,0,0,3,0,Balanced Personality,personalfinance money financialliteracy financialeducation financiallyresponsible financialfreedom moneyrules financialindependence investing thenewmoneyrules nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0683,0,0,0,2,1,Balanced Personality,mindsetfinansial belajarkeuangan financialeducation personalfinance financialplanning carangaturuang highvalue mindsetshifts growthmindset nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0684,0,1,0,4,1,Calm & Stable,reels personalfinance financialfreedom investingtips motivation nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0685,0,0,0,3,0,Balanced Personality,money finance savingmoney budgeting financialliteracy lifehack cash wealthmotley thewealthmotley investing investingforbeginners investment101 moneymanagement personalfinance nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0686,0,0,0,2,1,Balanced Personality,taxseason taxes taxrefund taxcredits irsrefund taxtips moneytips personalfinance financialliteracy refundseason businessfunding wealthmindset savemoney moneygame financialeducation robbierory nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0687,0,0,0,1,0,Balanced Personality,novemberearnings savingsgoals personalfinance heartbreak breakups nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0688,0,0,0,1,0,Balanced Personality,homeowners titlefraud propertyfraud realestateeducation personalfinance nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan housingmarket realestatefacts housingcrash socalminh personalfinance nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0689,0,0,0,6,3,Highly Motivated,financialsuccess wealthbuilding moneymanagement savesmart investwisely financialwisdom wealthmindset longtermgoals successmindset smartchoices financialfreedom personalfinance wealthcreation mindfulspending successquotes nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0690,0,0,0,1,0,Balanced Personality,costco personalfinance savemoney nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0691,0,1,0,1,0,"Influencer Type and sociability, energy from others",personalfinance debtfreejourney baltimore budgeting projectmanager nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan goals personalfinance debtfreejourney budgeting rothira lifeinsurance financialindependance retirement nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0692,0,0,0,1,0,Balanced Personality,mortgage mortgagetips financialliteracy moneymatters personalfinance homeownership financialfredom debtfreejourney moneysavingtips loanpayoff nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0693,1,0,0,1,0,Adventurous and curious,creditcard travelcreditcard pointsandmiles creditcardpoints awardtravel personalfinance nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0694,0,0,0,1,0,Balanced Personality,realestategreece ενοίκια athensvoice athensrealestate personalfinance realestateadvice ψαχνωσπιτι σπίτι ενοικίαση rental rentahouse renting rentingreece needhouse αθήνα ενοικίασηκατοικιών nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0695,0,0,0,1,0,Balanced Personality,personalfinance frugal savingmoney nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0696,1,1,0,1,0,Adventurous and curious,blackfriday consumerreports brandsmart cityfurniture homedepot fyp explorepage personalfinanceforwomen personalfinance womenandmoney nurses therapist realtors moneytherapy mortgages nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0697,0,0,0,1,0,Balanced Personality,personalfinance finance money tax nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0698,0,0,0,4,1,Calm & Stable,financialliteracy wealthbuilding compoundinterest moneymindset personalfinance kevinoleary investingbasics smartmoneybrand nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0699,0,0,0,1,0,Balanced Personality,education fatfireclub personalfinance nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan education fatfireclub personalfinance nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
U0700,0,0,0,6,0,Highly Motivated,invest stockmarket investmentopportunity stockmarketindia portfoliomanagement investmentstrategy personalfinance financetips moneyinvesting wealthmanagement investment investsmart investmenttips wealthbuilding financialfreedom passiveincome stockmarket realestateinvesting moneymanagement investingforbeginners investmentgoals longterminvesting financialgrowth investmentadvice investmenteducation wealthcreation startupinvesting nan nan nan nan
U0701,0,0,0,0,0,Adventurous and curious,nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan nan
